"","DMSO_2dpa_rep1","DMSO_2dpa_rep2","DMSO_2dpa_rep3","median_DMSO_2dpa"
"PladumEVm013888",2.529,2.394,3.204,2.529
"PladumEVm013889",0.913,1.426,1.745,1.426
"PladumEVm013890",3.307,4.083,3.382,3.382
"PladumEVm013891",11.533,14.145,14.021,14.021
"PladumEVm013896",2.9,0.997,1.276,1.276
"PladumEVm013900",3.25,4.08,3.847,3.847
"PladumEVm013901",3.131,3.319,8.593,3.319
"PladumEVm013903",1.725,1.323,3.877,1.725
"PladumEVm013904",11.445,11.155,13.858,11.445
"PladumEVm013909",1.342,1.178,1.204,1.204
"PladumEVm013912",4.703,4.808,5.056,4.808
"PladumEVm013915",5.085,6.766,6.627,6.627
"PladumEVm013916",5.957,5.67,6.426,5.957
"PladumEVm013919",2.861,1.495,2.082,2.082
"PladumEVm013920",1.813,1.051,5.248,1.813
"PladumEVm013921",3.935,3.647,4.088,3.935
"PladumEVm013923",1.733,2.218,6.233,2.218
"PladumEVm013924",1.416,1.958,1.275,1.416
"PladumEVm013927",4.744,4.062,3.975,4.062
"PladumEVm013930",44.276,48.009,82.049,48.009
"PladumEVm013932",1.409,1.956,1.894,1.894
"PladumEVm013934",1.492,1.455,4.006,1.492
"PladumEVm013935",10.432,8.802,8.855,8.855
"PladumEVm013936",1.502,1.97,1.691,1.691
"PladumEVm013940",2.629,2.978,2.932,2.932
"PladumEVm013941",1.946,2.012,2.349,2.012
"PladumEVm013955",71.238,115.461,68.139,71.238
"PladumEVm013956",4.152,4.204,3.993,4.152
"PladumEVm013958",5.616,5.371,5.341,5.371
"PladumEVm013959",143.43,211.111,172.18,172.18
"PladumEVm013961",8.829,8.646,9.82,8.829
"PladumEVm013963",7.245,6.768,6.23,6.768
"PladumEVm013965",105.22,109.951,92.878,105.22
"PladumEVm013967",1.812,1.949,5.308,1.949
"PladumEVm013968",0.828,1.257,1.352,1.257
"PladumEVm013970",22.162,31.957,22.684,22.684
"PladumEVm013971",21.545,19.794,17.688,19.794
"PladumEVm013972",3.772,3.669,3.455,3.669
"PladumEVm013973",11.248,9.64,10.767,10.767
"PladumEVm013974",1.763,1.336,1.811,1.763
"PladumEVm013976",1.512,1.294,3.581,1.512
"PladumEVm013978",1.927,1.295,1.669,1.669
"PladumEVm013981",6.635,7.699,9.446,7.699
"PladumEVm013986",2.134,2.424,1.87,2.134
"PladumEVm013987",12.259,14.97,13.886,13.886
"PladumEVm013989",1.077,3.099,1.443,1.443
"PladumEVm013991",9.104,8.099,6.989,8.099
"PladumEVm013995",2.67,3.379,4.233,3.379
"PladumEVm013996",1.22,0.72,1.456,1.22
"PladumEVm013999",1.472,1.751,1.632,1.632
"PladumEVm014001",1.214,1.363,3.73,1.363
"PladumEVm014003",1.566,1.728,1.529,1.566
"PladumEVm014005",1.696,2.059,1.016,1.696
"PladumEVm014009",1.182,2.034,1.575,1.575
"PladumEVm014011",5.153,4.558,4.564,4.564
"PladumEVm014013",14.853,15.37,17.127,15.37
"PladumEVm014015",1.432,0.993,1.112,1.112
"PladumEVm014018",6.095,5.643,6.366,6.095
"PladumEVm014020",7.806,8.616,10.145,8.616
"PladumEVm014021",2.165,1.987,6.462,2.165
"PladumEVm014022",4.911,3.73,4.823,4.823
"PladumEVm014024",6.753,6.625,6.431,6.625
"PladumEVm014027",6.121,7.23,5.103,6.121
"PladumEVm014031",3.8,3.804,9.117,3.804
"PladumEVm014033",1.332,2.685,1.912,1.912
"PladumEVm014035",7.413,7.505,3.895,7.413
"PladumEVm014036",10.955,14.566,12.131,12.131
"PladumEVm014040",3.58,1.758,4.711,3.58
"PladumEVm014041",13.547,15.74,12.64,13.547
"PladumEVm014043",2.179,2.1,7.608,2.179
"PladumEVm014044",0.777,1.784,1.651,1.651
"PladumEVm014045",7.021,6.387,7.856,7.021
"PladumEVm014049",19.362,19.621,16.725,19.362
"PladumEVm014050",2.72,2.462,2.644,2.644
"PladumEVm014051",1.105,0.599,2.461,1.105
"PladumEVm014054",41.227,60.446,47.389,47.389
"PladumEVm014055",4.399,4.839,5.642,4.839
"PladumEVm014057",1.38,2.662,2.554,2.554
"PladumEVm014058",6.843,7.17,9.909,7.17
"PladumEVm014060",2.547,2.539,2.82,2.547
"PladumEVm014061",4.671,5.093,4.42,4.671
"PladumEVm014063",4.577,4.269,5.157,4.577
"PladumEVm014064",27.02,25.732,27.655,27.02
"PladumEVm014067",11.963,13.056,13.438,13.056
"PladumEVm014069",21.331,21.774,20.467,21.331
"PladumEVm014070",15.544,17.852,18.721,17.852
"PladumEVm014071",5.085,5.417,4.349,5.085
"PladumEVm014078",3.883,3.477,2.783,3.477
"PladumEVm014080",75.376,174.022,50.237,75.376
"PladumEVm014081",6.823,7.348,5.172,6.823
"PladumEVm014082",3.185,3.466,3.2,3.2
"PladumEVm014083",4.903,4.684,13.053,4.903
"PladumEVm014086",1.796,1.344,4.205,1.796
"PladumEVm014088",2.354,2.764,2.269,2.354
"PladumEVm014089",12.379,11.47,11.322,11.47
"PladumEVm014090",6.457,9.527,8.815,8.815
"PladumEVm014091",1.148,1.386,1.414,1.386
"PladumEVm014092",5.259,5.719,6.285,5.719
"PladumEVm014093",8.744,10.406,10.398,10.398
"PladumEVm014096",1.891,1.824,1.978,1.891
"PladumEVm014097",2.384,3.192,2.431,2.431
"PladumEVm014098",1.541,1.322,1.717,1.541
"PladumEVm014099",5.805,4.92,6.451,5.805
"PladumEVm014102",1.487,1.864,2.28,1.864
"PladumEVm014103",30.008,27.585,28.15,28.15
"PladumEVm014106",1.918,1.833,2.08,1.918
"PladumEVm014108",2.449,2.992,3.942,2.992
"PladumEVm014113",15.566,15.566,16.683,15.566
"PladumEVm014114",1.865,2.169,1.859,1.865
"PladumEVm014117",9.119,7.16,26.138,9.119
"PladumEVm014120",2.147,1.656,4.241,2.147
"PladumEVm014125",12.343,12.586,12.473,12.473
"PladumEVm014126",16.112,14.902,12.934,14.902
"PladumEVm014130",0.872,1.31,1.294,1.294
"PladumEVm014131",6.249,5.889,7.26,6.249
"PladumEVm014134",18.756,35.811,31.589,31.589
"PladumEVm014136",6.922,10.722,10.321,10.321
"PladumEVm014137",1.846,2.048,2.196,2.048
"PladumEVm014138",0.483,1.346,1.159,1.159
"PladumEVm014140",3.063,2.267,3.007,3.007
"PladumEVm014141",4.222,4.945,4.068,4.222
"PladumEVm014144",7.336,8.432,5.998,7.336
"PladumEVm014145",1.47,1.145,4.145,1.47
"PladumEVm014146",26.186,21.567,84.372,26.186
"PladumEVm014148",0.857,1.422,2.467,1.422
"PladumEVm014149",17.826,23.23,18.95,18.95
"PladumEVm014151",1.949,2.108,3.155,2.108
"PladumEVm014153",3.788,2.436,3.989,3.788
"PladumEVm014156",32.841,34.896,32.312,32.841
"PladumEVm014161",2.491,2.846,7.171,2.846
"PladumEVm014162",6.574,7.48,6.798,6.798
"PladumEVm014166",4.406,6.278,5.761,5.761
"PladumEVm014168",1.885,2.117,2.593,2.117
"PladumEVm014169",5.995,6.182,7.534,6.182
"PladumEVm014170",2.973,4.007,8.598,4.007
"PladumEVm014171",4.239,3.664,3.116,3.664
"PladumEVm014172",4.177,3.463,3.518,3.518
"PladumEVm014174",6.669,7.104,7.577,7.104
"PladumEVm014175",2.23,2.707,3.5,2.707
"PladumEVm014176",3.078,3.097,3.515,3.097
"PladumEVm014177",3.426,3.212,7.288,3.426
"PladumEVm014178",8.097,8.971,10.553,8.971
"PladumEVm014180",1.638,2.427,1.807,1.807
"PladumEVm014181",2.54,2.701,2.65,2.65
"PladumEVm014182",1.546,0.608,1.025,1.025
"PladumEVm014183",2.617,1.737,1.764,1.764
"PladumEVm014185",15.454,19.056,15.212,15.454
"PladumEVm014186",10.685,15.472,20.078,15.472
"PladumEVm014189",4.696,3.958,4.628,4.628
"PladumEVm014191",2.451,3.234,2.703,2.703
"PladumEVm014192",4.42,4.136,5.185,4.42
"PladumEVm014193",43.582,44.978,39.033,43.582
"PladumEVm014195",5.906,5.334,17.874,5.906
"PladumEVm014198",2.005,1.178,1.288,1.288
"PladumEVm014202",3.711,2.945,1.655,2.945
"PladumEVm014203",5.559,8.887,8.057,8.057
"PladumEVm014204",7.857,8.688,6.949,7.857
"PladumEVm014205",1.676,1.167,1.751,1.676
"PladumEVm014207",1.077,1.714,1.348,1.348
"PladumEVm014209",1.269,1.298,1.24,1.269
"PladumEVm014210",1.058,1.555,1.526,1.526
"PladumEVm014213",4.128,4.008,4.379,4.128
"PladumEVm014214",1.32,1.27,1.383,1.32
"PladumEVm014215",1.598,2.233,1.98,1.98
"PladumEVm014218",9.773,8.38,8.214,8.38
"PladumEVm014220",3.464,2.576,5.04,3.464
"PladumEVm014221",15.985,18.343,22.672,18.343
"PladumEVm014222",12.035,6.919,9.015,9.015
"PladumEVm014224",4.261,3.751,4.866,4.261
"PladumEVm014225",2.902,2.24,3.127,2.902
"PladumEVm014226",0.948,1.149,1.237,1.149
"PladumEVm014231",10.905,10.568,11.26,10.905
"PladumEVm014233",15.662,14.685,14.733,14.733
"PladumEVm014234",1.013,0.804,1.28,1.013
"PladumEVm014241",1.346,1.516,1.274,1.346
"PladumEVm014243",6.898,8.156,8.575,8.156
"PladumEVm014244",1.17,1.064,0.939,1.064
"PladumEVm014245",2.833,3.192,2.911,2.911
"PladumEVm014246",5.917,5.287,5.699,5.699
"PladumEVm014247",4.542,4.272,6.864,4.542
"PladumEVm014249",8.611,7.074,11.219,8.611
"PladumEVm014250",4.379,3.235,3.263,3.263
"PladumEVm014251",96.022,99.824,86.095,96.022
"PladumEVm014252",36.104,45.71,35.622,36.104
"PladumEVm014257",21.124,17.703,17.56,17.703
"PladumEVm014260",2.632,2.856,2.56,2.632
"PladumEVm014261",5.43,7.331,6.885,6.885
"PladumEVm014265",1.781,1.251,4.251,1.781
"PladumEVm014266",8.48,7.274,8.706,8.48
"PladumEVm014268",2.637,4.517,3.117,3.117
"PladumEVm014269",2.765,1.647,2.27,2.27
"PladumEVm014270",3.688,3.446,3.96,3.688
"PladumEVm014271",278.278,288.461,249.011,278.278
"PladumEVm014272",2.512,2.011,2.574,2.512
"PladumEVm014274",1.428,1.342,0.84,1.342
"PladumEVm014275",1.232,1.254,1.403,1.254
"PladumEVm014279",5.572,4.153,5.258,5.258
"PladumEVm014281",5.624,6.977,5.384,5.624
"PladumEVm014282",8.84,7.76,22.171,8.84
"PladumEVm014283",1.416,2.059,1.476,1.476
"PladumEVm014285",1.758,1.566,1.449,1.566
"PladumEVm014287",7.03,5.422,5.935,5.935
"PladumEVm014289",3.034,2.135,2.676,2.676
"PladumEVm014291",0.826,2.086,2.551,2.086
"PladumEVm014292",1.087,1.17,1.26,1.17
"PladumEVm014293",5.923,6.2,6.695,6.2
"PladumEVm014294",1.281,1.006,3.234,1.281
"PladumEVm014296",2.669,2.398,3.493,2.669
"PladumEVm014298",1.121,1.001,1.263,1.121
"PladumEVm014301",1.966,1.236,3.558,1.966
"PladumEVm014304",1.275,0.73,2.467,1.275
"PladumEVm014307",2.396,2.892,2.327,2.396
"PladumEVm014312",6.445,5.572,7.593,6.445
"PladumEVm014313",6.154,6.359,5.654,6.154
"PladumEVm014315",14.411,14.296,13.557,14.296
"PladumEVm014317",2.15,2.23,2.388,2.23
"PladumEVm014318",562.75,616.33,636.394,616.33
"PladumEVm014319",6.198,6.16,7.084,6.198
"PladumEVm014324",1.645,1.757,1.761,1.757
"PladumEVm014325",14.738,11.284,13.231,13.231
"PladumEVm014326",3.01,2.522,4.164,3.01
"PladumEVm014327",4.27,3.473,3.998,3.998
"PladumEVm014328",5.283,5.005,4.979,5.005
"PladumEVm014331",4.371,4.827,4.884,4.827
"PladumEVm014333",1.335,1.773,1.245,1.335
"PladumEVm014334",3.573,4.273,4.758,4.273
"PladumEVm014335",6.301,5.6,5.278,5.6
"PladumEVm014336",6.017,6.095,6.228,6.095
"PladumEVm014337",1,2.456,1.382,1.382
"PladumEVm014338",2.806,3.227,4.01,3.227
"PladumEVm014339",9.107,10.565,9.757,9.757
"PladumEVm014341",6.68,7.07,7.349,7.07
"PladumEVm014342",1.567,1.851,1.821,1.821
"PladumEVm014346",0.907,1.131,1.904,1.131
"PladumEVm014348",0.787,1.957,3.091,1.957
"PladumEVm014349",20.308,19.73,24.558,20.308
"PladumEVm014353",2.047,1.921,2.572,2.047
"PladumEVm014359",6.019,5.242,5.803,5.803
"PladumEVm014360",4.904,10.27,7.293,7.293
"PladumEVm014361",3.349,2.992,3.215,3.215
"PladumEVm014363",146.596,147.507,120.538,146.596
"PladumEVm014364",2.699,4.764,3.377,3.377
"PladumEVm014365",4.955,1.88,3.942,3.942
"PladumEVm014367",5.944,8.405,10.839,8.405
"PladumEVm014372",1.651,3.611,2.137,2.137
"PladumEVm014374",3.664,3.341,4.537,3.664
"PladumEVm014375",5.298,4.898,13.651,5.298
"PladumEVm014376",2.93,3.203,3.344,3.203
"PladumEVm014377",12.945,17.062,4.412,12.945
"PladumEVm014378",1.001,1.774,1.54,1.54
"PladumEVm014379",13.307,15.687,15.018,15.018
"PladumEVm014380",5.075,5.215,6.547,5.215
"PladumEVm014381",1.856,3.574,3.187,3.187
"PladumEVm014386",1.931,1.929,5.904,1.931
"PladumEVm014392",8.551,6.418,7.631,7.631
"PladumEVm014394",8.924,8.566,7.411,8.566
"PladumEVm014395",1.17,1.309,1.538,1.309
"PladumEVm014396",1.14,0.826,1.658,1.14
"PladumEVm014398",1.298,1.395,1.253,1.298
"PladumEVm014399",3.082,2.477,1.386,2.477
"PladumEVm014400",2.747,2.959,2.386,2.747
"PladumEVm014401",1.324,1.958,1.421,1.421
"PladumEVm014402",1.187,1.167,1.316,1.187
"PladumEVm014404",4.058,3.628,3.731,3.731
"PladumEVm014407",1.707,2.561,2.323,2.323
"PladumEVm014408",0.822,1.142,1.126,1.126
"PladumEVm014410",2.142,2.002,3.61,2.142
"PladumEVm014415",1.049,1.353,3.05,1.353
"PladumEVm014418",4.11,4.898,5.715,4.898
"PladumEVm014421",2.574,1.922,1.879,1.922
"PladumEVm014422",1.251,1.365,2.132,1.365
"PladumEVm014423",3.809,4.343,5.38,4.343
"PladumEVm014424",3.944,4.77,3.682,3.944
"PladumEVm014426",3.06,3.082,3.18,3.082
"PladumEVm014429",1.061,1.037,1.157,1.061
"PladumEVm014430",10.645,7.873,9.542,9.542
"PladumEVm014432",29.815,27.496,29.987,29.815
"PladumEVm014433",5.082,5.731,6.193,5.731
"PladumEVm014434",3.203,3.993,3.91,3.91
"PladumEVm014440",3.954,3.586,3.614,3.614
"PladumEVm014441",4.73,6.353,6.799,6.353
"PladumEVm014443",8.315,8.423,8.437,8.423
"PladumEVm014444",3.949,4.112,3.912,3.949
"PladumEVm014447",11.436,10.612,11.981,11.436
"PladumEVm014449",2.381,4.11,4.065,4.065
"PladumEVm014451",2.235,1.911,2.099,2.099
"PladumEVm014453",6.123,5.233,5.763,5.763
"PladumEVm014458",18.993,18.933,15.564,18.933
"PladumEVm014460",1.297,1.32,1.268,1.297
"PladumEVm014461",2.79,3.144,3.279,3.144
"PladumEVm014462",1.013,1.526,1.983,1.526
"PladumEVm014463",1.243,1.178,1.216,1.216
"PladumEVm014464",14.359,10.085,37.245,14.359
"PladumEVm014465",4.484,4.878,5.335,4.878
"PladumEVm014467",2.103,2.511,2.259,2.259
"PladumEVm014469",1.685,0.695,1.469,1.469
"PladumEVm014471",3.974,2.876,3.661,3.661
"PladumEVm014472",3.576,4.93,4.266,4.266
"PladumEVm014475",3.093,2.556,2.88,2.88
"PladumEVm014482",5.348,4.477,6.806,5.348
"PladumEVm014484",1.146,1.301,1.135,1.146
"PladumEVm014485",2.106,2.547,2.615,2.547
"PladumEVm014490",1.131,2.199,1.615,1.615
"PladumEVm014491",1.534,2.153,1.759,1.759
"PladumEVm014496",18.44,19.985,15.538,18.44
"PladumEVm014498",2.189,1.948,5.598,2.189
"PladumEVm014499",1.734,3.037,3.437,3.037
"PladumEVm014501",5.721,4.598,5.535,5.535
"PladumEVm014502",1.375,1.144,1.602,1.375
"PladumEVm014503",5.123,3.693,2.598,3.693
"PladumEVm014504",1.499,1.498,1.649,1.499
"PladumEVm014505",8.146,13.193,13.161,13.161
"PladumEVm014506",1.136,0.806,2.442,1.136
"PladumEVm014507",4.256,5.015,4.637,4.637
"PladumEVm014509",2.563,3.686,2.201,2.563
"PladumEVm014510",5.833,7.286,7.549,7.286
"PladumEVm014512",33.064,28.415,29.518,29.518
"PladumEVm014514",1.531,1.201,2.115,1.531
"PladumEVm014515",2.656,1.977,8.629,2.656
"PladumEVm014523",1.074,0.773,1.032,1.032
"PladumEVm014524",7.623,7.983,7.587,7.623
"PladumEVm014527",11.848,9.765,8.797,9.765
"PladumEVm014528",2.142,2.057,2.804,2.142
"PladumEVm014529",1.212,1.192,1.25,1.212
"PladumEVm014530",1.586,1.615,1.592,1.592
"PladumEVm014533",1.34,1.327,0.996,1.327
"PladumEVm014534",3.913,4.065,4.318,4.065
"PladumEVm014536",21.133,14.71,21.377,21.133
"PladumEVm014538",2.906,2.962,2.156,2.906
"PladumEVm014539",4.437,2.559,3.512,3.512
"PladumEVm014543",4.074,2.519,3.532,3.532
"PladumEVm014545",12.399,13.927,13.201,13.201
"PladumEVm014546",15.499,17.597,17.456,17.456
"PladumEVm014548",8.896,8.156,8.205,8.205
"PladumEVm014551",1.399,1.142,1.466,1.399
"PladumEVm014553",3.001,1.048,2.372,2.372
"PladumEVm014554",3.203,3.038,3.677,3.203
"PladumEVm014555",5.122,4.066,3.736,4.066
"PladumEVm014557",25.991,31.662,30.91,30.91
"PladumEVm014559",2.608,2.813,2.597,2.608
"PladumEVm014561",6.879,4.862,6.163,6.163
"PladumEVm014563",5.057,5.168,5.168,5.168
"PladumEVm014565",5.995,4.883,6.617,5.995
"PladumEVm014569",1.152,0.916,1.08,1.08
"PladumEVm014570",5.506,6.115,15.748,6.115
"PladumEVm014574",4.258,2.471,2.44,2.471
"PladumEVm014575",4.029,4.516,11.177,4.516
"PladumEVm014580",1.339,1.389,3.973,1.389
"PladumEVm014584",1.85,1.208,1.29,1.29
"PladumEVm014585",12.219,17.697,17.776,17.697
"PladumEVm014586",14.38,15.159,12.401,14.38
"PladumEVm014587",2.03,2.589,2.368,2.368
"PladumEVm014588",4.91,4.926,6.526,4.926
"PladumEVm014589",1.576,5.203,5.016,5.016
"PladumEVm014590",2.559,3.214,2.572,2.572
"PladumEVm014591",9.354,10.109,10.338,10.109
"PladumEVm014592",5.099,5.759,5.763,5.759
"PladumEVm014593",1.86,2.91,2.417,2.417
"PladumEVm014595",3.037,4.344,8.002,4.344
"PladumEVm014596",2.941,5.009,3.82,3.82
"PladumEVm014597",3.229,1.617,1.145,1.617
"PladumEVm014598",1.321,1.144,1.018,1.144
"PladumEVm014599",9.79,9.608,10.393,9.79
"PladumEVm014602",1.359,1.363,1.614,1.363
"PladumEVm014606",1.596,1.551,1.566,1.566
"PladumEVm014607",1.405,1.543,1.139,1.405
"PladumEVm014609",1.643,1.625,3.388,1.643
"PladumEVm014610",11.927,11.782,13.074,11.927
"PladumEVm014611",11.611,10.493,16.181,11.611
"PladumEVm014612",7.232,7.217,7.856,7.232
"PladumEVm014613",1.514,1.531,1.173,1.514
"PladumEVm014614",8.151,10.395,8.925,8.925
"PladumEVm014616",7.419,9.589,4.891,7.419
"PladumEVm014618",7.216,6.278,7.146,7.146
"PladumEVm014619",1.781,3.679,4.252,3.679
"PladumEVm014620",8.472,9.36,9.029,9.029
"PladumEVm014621",1.414,2.061,1.675,1.675
"PladumEVm014623",31.179,35.358,32.048,32.048
"PladumEVm014626",1.244,1.51,1.376,1.376
"PladumEVm014627",10.836,10.317,10.746,10.746
"PladumEVm014628",1.049,0.73,2.051,1.049
"PladumEVm014629",3.452,2.548,4.329,3.452
"PladumEVm014630",2.643,1.906,2.369,2.369
"PladumEVm014631",2.709,2.614,2.143,2.614
"PladumEVm014633",4.181,5.252,4.359,4.359
"PladumEVm014634",3.72,4.906,5.331,4.906
"PladumEVm014635",2.808,1.917,2.346,2.346
"PladumEVm014636",0.715,1.548,1.672,1.548
"PladumEVm014637",17.561,22.089,19.904,19.904
"PladumEVm014641",131.443,140.512,112.45,131.443
"PladumEVm014644",12.315,13.627,12.91,12.91
"PladumEVm014646",2.109,1.95,1.956,1.956
"PladumEVm014647",2.512,2.84,2.759,2.759
"PladumEVm014649",2.944,3.005,2.258,2.944
"PladumEVm014650",4.087,4.034,11.659,4.087
"PladumEVm014654",6.924,6.533,7.227,6.924
"PladumEVm014655",2.616,1.19,1.96,1.96
"PladumEVm014656",5.241,5.317,6.243,5.317
"PladumEVm014657",1.022,1.404,1.973,1.404
"PladumEVm014659",0.766,2.123,1.573,1.573
"PladumEVm014660",3.834,4.9,5.415,4.9
"PladumEVm014665",1.512,1.33,1.554,1.512
"PladumEVm014668",8.631,12.212,13.283,12.212
"PladumEVm014669",15.787,26.116,15.064,15.787
"PladumEVm014670",4.008,3.233,3.57,3.57
"PladumEVm014675",1.65,1.6,3.875,1.65
"PladumEVm014680",2.499,2.63,8.446,2.63
"PladumEVm014681",1.834,2.942,2.642,2.642
"PladumEVm014682",1.47,2.005,1.787,1.787
"PladumEVm014683",3.276,3.679,2.731,3.276
"PladumEVm014685",826.911,900.952,728.451,826.911
"PladumEVm014686",5.839,7.625,8.259,7.625
"PladumEVm014688",3.273,3.027,3.402,3.273
"PladumEVm014690",4.526,5.109,4.774,4.774
"PladumEVm014691",1.21,1.196,1.538,1.21
"PladumEVm014692",0.903,1.367,1.169,1.169
"PladumEVm014694",1.454,1.821,2,1.821
"PladumEVm014697",3.927,3.608,3.877,3.877
"PladumEVm014698",16.911,19.784,22.047,19.784
"PladumEVm014699",5.338,4.664,4.956,4.956
"PladumEVm014700",3.581,3.754,3.795,3.754
"PladumEVm014701",2.544,10.759,3.943,3.943
"PladumEVm014702",10.59,11.959,11.965,11.959
"PladumEVm014704",5.684,6.617,6.21,6.21
"PladumEVm014705",9.745,9.904,10.116,9.904
"PladumEVm014707",70.173,79.449,72.114,72.114
"PladumEVm014708",1.051,1.081,0.923,1.051
"PladumEVm014709",3.205,3.36,2.977,3.205
"PladumEVm014710",12.589,13.51,12.159,12.589
"PladumEVm014711",4.302,6.381,5.268,5.268
"PladumEVm014712",4.398,3.602,4.046,4.046
"PladumEVm014713",2.031,2.304,2.862,2.304
"PladumEVm014716",3.443,5.678,4.496,4.496
"PladumEVm014717",3.313,2.633,3.837,3.313
"PladumEVm014719",5.165,7.116,6.228,6.228
"PladumEVm014723",0.725,1.328,1.172,1.172
"PladumEVm014724",5.847,5.492,5.592,5.592
"PladumEVm014725",13.235,11.687,11.203,11.687
"PladumEVm014728",1.905,2.759,2.261,2.261
"PladumEVm014729",9.375,9.497,10.215,9.497
"PladumEVm014732",7.736,5.596,8.029,7.736
"PladumEVm014734",2.298,2.014,5.722,2.298
"PladumEVm014737",1.246,1.815,1.932,1.815
"PladumEVm014741",7.309,5.72,15.86,7.309
"PladumEVm014744",2.217,1.664,1.129,1.664
"PladumEVm014746",2.174,2.285,2.039,2.174
"PladumEVm014750",3.607,3.405,3.253,3.405
"PladumEVm014752",26.901,29.319,25.078,26.901
"PladumEVm014753",7.726,3.18,9.432,7.726
"PladumEVm014756",1.591,2.136,2.036,2.036
"PladumEVm014758",6.863,5.722,5.867,5.867
"PladumEVm014761",5.664,6.942,7.085,6.942
"PladumEVm014762",0.97,1.453,1.386,1.386
"PladumEVm014765",2.775,3.789,3.715,3.715
"PladumEVm014766",11.016,9.078,11.139,11.016
"PladumEVm014768",2.483,3.112,3.398,3.112
"PladumEVm014769",19.378,21.093,20.066,20.066
"PladumEVm014770",6.17,5.361,5.657,5.657
"PladumEVm014772",3.633,3.388,3.694,3.633
"PladumEVm014774",7.109,6.079,7.451,7.109
"PladumEVm014775",1.296,3.664,3.516,3.516
"PladumEVm014776",1.756,3.03,2.534,2.534
"PladumEVm014781",11.414,12.669,11.533,11.533
"PladumEVm014783",1.77,2.076,5.225,2.076
"PladumEVm014788",2.245,1.404,1.608,1.608
"PladumEVm014793",2.258,1.974,6.009,2.258
"PladumEVm014799",1.063,1.029,0.915,1.029
"PladumEVm014803",6.867,10.332,7.304,7.304
"PladumEVm014804",6.365,7.719,8.704,7.719
"PladumEVm014805",2.489,2.88,3.615,2.88
"PladumEVm014806",3.477,1.194,2.312,2.312
"PladumEVm014808",1.571,1.468,1.3,1.468
"PladumEVm014809",0.848,1.218,1.545,1.218
"PladumEVm014810",1.566,1.234,2.377,1.566
"PladumEVm014811",2.831,2.125,2.235,2.235
"PladumEVm014812",39.414,43.354,46.819,43.354
"PladumEVm014813",16.302,17.818,15.425,16.302
"PladumEVm014818",3.386,3.786,4.745,3.786
"PladumEVm014819",6.64,6.196,6.292,6.292
"PladumEVm014820",12.925,11.07,11.08,11.08
"PladumEVm014822",2.252,1.794,3.083,2.252
"PladumEVm014824",1.52,1.448,1.515,1.515
"PladumEVm014825",2.379,2.322,2.332,2.332
"PladumEVm014828",1.488,1.41,1.699,1.488
"PladumEVm014829",15.527,16.473,22.014,16.473
"PladumEVm014831",20.258,21.648,21.73,21.648
"PladumEVm014832",2.66,2.172,7.92,2.66
"PladumEVm014833",1.108,1.417,0.928,1.108
"PladumEVm014836",2.926,3.639,4.404,3.639
"PladumEVm014837",4.68,5.022,3.822,4.68
"PladumEVm014841",5.266,5.318,5.387,5.318
"PladumEVm014842",4.119,7.238,8.224,7.238
"PladumEVm014846",30.156,32.974,32.675,32.675
"PladumEVm014850",0.97,1.344,1.067,1.067
"PladumEVm014852",24.936,25.892,31.874,25.892
"PladumEVm014853",8.653,8.61,22.485,8.653
"PladumEVm014854",10.51,22.184,31.171,22.184
"PladumEVm014856",40.52,46.94,35.509,40.52
"PladumEVm014857",6.418,8.281,8.285,8.281
"PladumEVm014861",29.152,30.022,36.552,30.022
"PladumEVm014865",10.051,10.928,14.431,10.928
"PladumEVm014866",7.543,8.421,8.36,8.36
"PladumEVm014867",3.694,5.3,3.926,3.926
