""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"PladumEVm018936"	8.32518580241206	0.788697568069775	189.447135727345	4.19768911901789e-43	4.44433515543534e-40
"PladumEVm024667"	7.27353538290974	3.77432289931637	189.06462894573	5.08750585780772e-43	5.22801079899835e-40
"PladumEVm021990"	-4.80004201448939	6.52732409394301	187.985413434835	8.75152644776355e-43	8.73627378738316e-40
"PladumEVm075919"	-7.25877076385148	3.52489510760038	187.485543728557	1.12512640779702e-42	1.09196643227834e-39
"PladumEVm063002"	-5.67085282215391	6.01674103048847	186.2757203463	2.06681801271511e-42	1.95169066341225e-39
"PladumEVm012772"	6.64450428013805	2.81142303103529	184.174167373242	5.9441056942475e-42	5.46529233819246e-39
"PladumEVm005430"	7.55347451476377	2.99193545583951	178.579260824444	9.89992650198938e-41	8.86906492443607e-38
"PladumEVm032615"	4.83903349882861	3.43073478810257	178.160987828162	1.22169401464403e-40	1.06711917944119e-37
"PladumEVm024181"	3.5689034246041	6.60217972558428	175.341845296187	5.04146620922081e-40	4.29618994838941e-37
"PladumEVm016416"	3.94848460862988	4.27073625857279	173.949900634562	1.01513832053186e-39	8.44474232882444e-37
"PladumEVm010603"	4.85388243380472	2.03093023675434	173.747615423988	1.12383030030764e-39	9.13151322382525e-37
"PladumEVm015182"	3.76245870907337	6.89704089097462	172.707865823297	1.89569397844364e-39	1.50531027074642e-36
"PladumEVm011122"	6.54949775421485	2.98066702438653	172.472959411468	2.13338742660756e-39	1.65640940662759e-36
"PladumEVm015907"	4.98133218937379	1.47158389218053	168.509858229365	1.56544031642701e-38	1.18901998294877e-35
"PladumEVm089920"	-4.89930199112429	3.4733442924252	168.065973611782	1.95700069614769e-38	1.45480100686604e-35
"PladumEVm060572"	4.2094521791088	3.42591801484747	163.838445479129	1.64079485782144e-37	1.19432774036299e-34
"PladumEVm076855"	-4.61204950122208	1.81988581336567	157.792578049891	3.4352931112422e-36	2.44950420436104e-33
"PladumEVm030571"	3.79074748957593	6.64653135908978	157.033077368466	5.03410284070106e-36	3.51773038302509e-33
"PladumEVm041437"	-6.89518990727578	8.11606693491341	156.818965808515	5.60671441002066e-36	3.84103911317082e-33
"PladumEVm032627"	5.01199572476799	3.51673009326251	156.481426379376	6.64456101444302e-36	4.46450610160817e-33
"PladumEVm070047"	4.58578393424391	3.00203146690512	153.780904440528	2.58589053780054e-35	1.70468734906063e-32
"PladumEVm061353"	-4.3466642797634	7.58683244255108	152.287956927893	5.48139592843586e-35	3.54656467303001e-32
"PladumEVm032632"	-3.23953539437473	4.72031687855003	150.156120099923	1.6026390041661e-34	1.01808371211926e-31
"PladumEVm041312"	3.78792226807772	5.34958937738362	149.735374269453	1.9806190343715e-34	1.2357294364626e-31
"PladumEVm062339"	-8.48069833177286	3.14750217008404	148.545690835845	3.60451730058074e-34	2.20944263096474e-31
"PladumEVm019194"	5.00972510194835	3.77486540606978	147.669833211052	5.60150251148777e-34	3.37432579739433e-31
"PladumEVm057626"	-4.59525852601141	4.77666507961327	147.435998709124	6.30116224763814e-34	3.72418546938004e-31
"PladumEVm019309"	3.67953707392709	3.75135549620092	147.406486390869	6.39546432819492e-34	3.72418546938004e-31
"PladumEVm085941"	-4.6782006350816	1.90773965824061	144.73137657133	2.45860673880377e-33	1.40821739093549e-30
"PladumEVm020024"	4.03345133213906	3.57657308607016	144.372738318506	2.9450855550989e-33	1.65965071305807e-30
"PladumEVm040119"	2.89797217008905	4.80182250051571	144.256822419799	3.12205688527795e-33	1.70879276017026e-30
"PladumEVm104642"	-6.99471690399145	3.65134866651517	144.251708416159	3.1301049443572e-33	1.70879276017026e-30
"PladumEVm024997"	4.24428964445913	4.55861153316989	143.251479318861	5.17900686432575e-33	2.78383570511812e-30
